human_doc_type,topic_cluster,topic_size,topic_keywords,topic_prob,doc_id,sha256,rel_path,docform_cluster,clean_len,preview,topic_label_human,topic_keep,topic_notes
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",1.0,5ae0711af8be00002f6f089e,5ae0711af8be00002f6f089e4988cd2f80f7c504a7b4e38dd4fb61355a076cd8,TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_028493.txt,c0001,194,"From: Nicholas Ribi \r
Sent: 1/4/2018 3:19:23 PM \r
To: Jeffrey Epstein [jeevacation@gmail.com] \r
Subject: Michael Wolff: My Insane Year Inside Trump's White House \r
Read this \r
https://www.google.com/amp/s/www.hollywoodreporter.com/amp/news/michael-wolff-my-insane-year-inside-\r
trumps-white-house-1071504 \r
sent from my iPhone \r
HOUSE OVERSIGHT 028493 \r
",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",1.0,99f50c17ba8e94c1dedbf7d6,99f50c17ba8e94c1dedbf7d6aa5ba5ac0fca2f17f49c39faf84c9158874d55bc,TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_026998.txt,c0001,273,"From: JONATHAN FARKASIIII \r
Sent: 6/25/2019 10:23:28 PM \r
To: jeevacation@gmail.com \r
Importance: High \r
seeing me for lunch early July I hate you for introducing me to her can't get her out of my mind \r
what do you think will happen between trump and xi have a great f 35 story but not for e mail and it's \r
no state secret \r
sent from my iPhone \r
HOUSE OVERSIGHT 026998 \r
",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",1.0,d524efa24617d70d5368ab51,d524efa24617d70d5368ab51a75d53fc93d1345150f182c5b6b652d5ef955743,TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033487.txt,c0001,514,"From: \r
Sent: \r
To: \r
CC: \r
Subject: \r
4/26/2011 7:25:19 PM \r
jeevacation@gmail.com;_________________________________________________ \r
Boeing \r
Jeffrey and Sean, \r
I heard Trump has a contract on his B727, no money has changed hands, sold for 2.2M as is,, he needs three engine \r
overhaul's in the next 14 months, 600k worth total,.. \r
Sean may know this guy, he is Indian, I think his na",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",1.0,2b70481b45ac861d11095120,2b70481b45ac861d110951201d1f4de85b4f52134887ac474e73edb9ea38d62a,TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_028773.txt,c0001,554,"From: Boris Nikolic \r
Sent: 5/7/2012 11:21:03 PM \r
To: Jeffrey Epstein (jeeyacation@gmail.com) [jeeyacation@gmail.com] \r
Subject: FW: Tix for Jeffrey \r
Attachments: image003.jpg; Auktionsblatt.pdf; TXT AIDS Solidarity Gala_E.pdf \r
Importance: High \r
It was not easy as people from LifeBall are very difficult. But I go it (they even now approved you - they needed to do a \r
background check be",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",1.0,805e20060fe16a2155ef6caa,805e20060fe16a2155ef6caac9126e46e307d2a2c3d2d227ba4987da1c39614e,TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_028505.txt,c0001,114,"From: Nicholas Ribis \r
Sent: 7/16/2017 12:23:00 PM \r
To: Jeffrey Epstein [jeevacation@gmail.com] \r
Saw Matt C with DTF at golf tournament I know why he was there \r
Sent from my iPhone \r
HOUSE OVERSIGHT 028505 \r
",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",1.0,8ab5612c3ed05c6e70c56072,8ab5612c3ed05c6e70c56072d55bab095290630b256cc1ebe83a4748e39a0570,TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_032263.txt,c0001,98,"From: Michael Wolff \r
Sent: 5/25/2016 11:05:51 AM \r
To: Jeffrey Epstein [jeeyacation@gmail.com] \r
Subject: Trump \r
Importance: High \r
I'm interviewing him this afternoon. Anything you think I should ask? \r
HOUSE OVERSIGHT 032263 \r
",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",1.0,ec53fdae3a4c2831dea73afb,ec53fdae3a4c2831dea73afbfbcde0067d9b63953be452c749e3e2d20dfdff19,TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033295.txt,c0001,271,"From: Nicholas Ribis \r
Sent: 5/13/2016 12:31:13 AM \r
To: Jeffrey Epstein [jeeyacation@gmail.com] \r
Subject: Fw: Washington Post Article \r
Importance: High \r
Sent from my BlackBerry 10 smartphone. \r
Thought u would be interested in this \r
https://www.washingtonpost.com/news/post-politics/wp/20 1 6/05/12/california-allies-roll-out-new-pro-trump-\r
super-pac-with-aim-of-raising-20-million-by-j",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",0.9423052655706292,633c09092086cd2e9b30a3b1,633c09092086cd2e9b30a3b1dbb98c092695e348b50196a4f123b8f25667fbdc,TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_016553.txt,c0001,629,"﻿From:
To:
Subject:
Date:
CN=Anne Boyles/O=PalmBeach
Cheryl Kleen
Items for August 11 Town Council Meeting.
Thursday, July 24, 2008 11:51:14 AM
FYI
----- Forwarded by Anne Boyles/PalmBeach on 07/24/2008 11:51 AM -----
From: Kathleen Ruderman/PalmBeach
To: Anne Boyles/PalmBeach@PalmBeach
Date: 07/24/2008 11:49 AM
Subject: Re: Items for August 11 Town Council Meeting.
Anne,
I have approved SPR 14-20",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",0.9114183849607381,6e73e65f0d7a49133ab85cd6,6e73e65f0d7a49133ab85cd6fbd26e5f4416808b09278e5cd982a22af6f9bec3,TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_030859.txt,c0001,438,"From: Faith Kates \r
Sent: 3/27/2015 2:34:05 AM \r
To: Jeffrey Epstein [jeevacation@gmail.com] \r
Subject: Fwd: Google Alert - jeffrey epstein sex scandal \r
Importance: High \r
What a piece of shit!!! \r
Sent from my iPhone \r
Begin forwarded message: \r
From: Google Alerts <googlealerts-noreply@google.com> \r
Date: March 26, 2015 at 4:05:39 PM EDT \r
To: <I_______________________________________",,,
email_power_business_short,1,246,"the, to, and, from, house, you, my, in, house oversight, oversight, of, trump, is, sent, sent from",0.8479421655083773,c25df4575837b0e9df876f53,c25df4575837b0e9df876f539c206425748fbb483dfe65034e5e69dc2449db2e,TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_030348.txt,c0001,371,"Date: Sunday, January 15 2017 02:10 PM \r
Subject: NYTimes: Donald Trump News Conference Gets the `S.N.L.' Treatment \r
From: Glenn Dubin \r
To: Jeffrey Epstein <jeevacation@gmail.com>; \r
http ://www.nytimes . com/20 17/0 1 / 1 5/arts/donald- trump- saturday-night-live.html?smpro d=nytcore- ipad \r
&smid=nytcore- ipad-share \r
The actor Alec Baldwin, in a parody of Mr. Trump's first news conferen",,,
